dteday,cnt,temp,hum,windspeed,weathersit,season,yr,mnth
2011-10-25,4687,0.4716666666666667,0.6229166666666667,0.16665833333333332,1.0,4,0,10
2011-10-26,3894,0.48416666666666663,0.7204166666666666,0.14864166666666667,1.5833333333333333,4,0,10
2011-10-27,2659,0.47,0.8129166666666666,0.19776249999999998,2.125,4,0,10
2011-10-28,3747,0.33083333333333337,0.5858333333333333,0.22947916666666668,1.7083333333333333,4,0,10
2011-10-29,627,0.25416666666666665,0.8825,0.35137083333333335,2.5833333333333335,4,0,10
2011-10-30,3331,0.31916666666666665,0.62375,0.17661666666666667,1.0,4,0,10
2011-10-31,3669,0.34,0.7033333333333333,0.10635,1.3333333333333333,4,0,10
2011-11-01,4068,0.4008333333333333,0.68375,0.13557083333333333,1.125,4,0,11
2011-11-02,4186,0.3775,0.71875,0.08209166666666667,1.0,4,0,11
2011-11-03,3974,0.4083333333333334,0.7020833333333334,0.13681666666666667,1.2083333333333333,4,0,11
2011-11-04,4046,0.4033333333333333,0.6224999999999999,0.2717791666666667,1.5416666666666667,4,0,11
2011-11-05,3926,0.32666666666666666,0.5191666666666667,0.1890625,1.0,4,0,11
2011-11-06,3649,0.34833333333333333,0.7345833333333333,0.09205416666666666,1.0833333333333333,4,0,11
2011-11-07,4035,0.395,0.75875,0.057225,1.1666666666666667,4,0,11
2011-11-08,4205,0.4083333333333334,0.7216666666666667,0.0690375,1.0,4,0,11
2011-11-09,4109,0.39999999999999997,0.7583333333333333,0.06219583333333333,1.0,4,0,11
2011-11-10,2933,0.37999999999999995,0.8133333333333334,0.1890666666666667,2.0,4,0,11
2011-11-11,3368,0.32416666666666666,0.44625000000000004,0.314675,1.0,4,0,11
2011-11-12,4067,0.3566666666666667,0.5529166666666666,0.21206250000000001,1.0,4,0,11
2011-11-13,3717,0.44083333333333335,0.4583333333333333,0.28172083333333336,1.375,4,0,11
2011-11-14,4486,0.53,0.5870833333333333,0.30659583333333335,1.25,4,0,11
2011-11-15,4195,0.53,0.6887500000000001,0.19963333333333333,1.8333333333333333,4,0,11
2011-11-16,1817,0.4566666666666667,0.93,0.13682916666666667,2.7083333333333335,4,0,11
2011-11-17,3053,0.3416666666666666,0.5758333333333333,0.3053625,1.875,4,0,11
2011-11-18,3392,0.27416666666666667,0.41,0.16853333333333334,1.0,4,0,11
2011-11-19,3663,0.32916666666666666,0.5020833333333333,0.22449583333333334,1.1666666666666667,4,0,11
2011-11-20,3520,0.4633333333333334,0.6845833333333333,0.18594999999999998,1.8333333333333333,4,0,11
2011-11-21,2765,0.4475,0.91,0.13805416666666667,2.5416666666666665,4,0,11
2011-11-22,1607,0.4166666666666667,0.9624999999999999,0.11879166666666667,2.7916666666666665,4,0,11
2011-11-23,2566,0.44083333333333335,0.7579166666666666,0.335825,1.875,4,0,11
2011-11-24,1495,0.37333333333333335,0.5491666666666667,0.16730416666666667,1.0,4,0,11
2011-11-25,2792,0.375,0.64375,0.09889583333333334,1.0,4,0,11
2011-11-26,3068,0.3758333333333333,0.6816666666666666,0.06842083333333333,1.4166666666666667,4,0,11
2011-11-27,3071,0.45916666666666667,0.6983333333333334,0.20895416666666666,1.0,4,0,11
2011-11-28,3867,0.5034782608695653,0.7430434782608696,0.14212173913043477,1.391304347826087,4,0,11
2011-11-29,2914,0.4583333333333333,0.8308333333333334,0.25809166666666666,2.0,4,0,11
2011-11-30,3613,0.325,0.6133333333333334,0.27115833333333333,1.25,4,0,11
2011-12-01,3727,0.3125,0.5245833333333333,0.22015833333333334,1.0,4,0,12
2011-12-02,3940,0.31416666666666665,0.6258333333333334,0.10075416666666666,1.0,4,0,12
2011-12-03,3614,0.29916666666666664,0.6129166666666667,0.09578333333333333,1.0833333333333333,4,0,12
2011-12-04,3485,0.33083333333333337,0.7758333333333334,0.08395833333333334,1.0,4,0,12
2011-12-05,3811,0.3858333333333333,0.8270833333333334,0.06220833333333333,1.5,4,0,12
2011-12-06,2594,0.46249999999999997,0.9495833333333333,0.23258333333333334,2.5416666666666665,4,0,12
2011-12-07,705,0.41,0.9704166666666666,0.266175,2.7916666666666665,4,0,12
2011-12-08,3322,0.2658333333333333,0.58,0.24005833333333335,1.0833333333333333,4,0,12
2011-12-09,3620,0.29083333333333333,0.6958333333333333,0.08271666666666667,1.0416666666666667,4,0,12
2011-12-10,3190,0.275,0.5075,0.23322083333333332,1.2083333333333333,4,0,12
2011-12-11,2743,0.22083333333333333,0.49,0.06654166666666667,1.0,4,0,12
2011-12-12,3310,0.2383333333333333,0.6708333333333334,0.06344999999999999,1.375,4,0,12
2011-12-13,3523,0.28250000000000003,0.59,0.14055,1.0,4,0,12
2011-12-14,3740,0.3175,0.66375,0.06095833333333334,1.6666666666666667,4,0,12
2011-12-15,3709,0.42250000000000004,0.6341666666666667,0.2680416666666667,1.7916666666666667,4,0,12
2011-12-16,3577,0.375,0.5004166666666666,0.260575,1.6666666666666667,4,0,12
2011-12-17,2739,0.25833333333333336,0.5608333333333334,0.24316666666666667,1.5416666666666667,4,0,12
2011-12-18,2431,0.2383333333333333,0.58625,0.16977916666666668,1.0416666666666667,4,0,12
2011-12-19,3403,0.27666666666666667,0.6375000000000001,0.17289583333333333,1.125,4,0,12
2011-12-20,3750,0.3858333333333333,0.5954166666666667,0.06157083333333333,1.6666666666666667,4,0,12
2011-12-21,2660,0.4283333333333333,0.8583333333333334,0.2214,2.0833333333333335,1,0,12
2011-12-22,3068,0.42333333333333334,0.7575,0.047275000000000005,1.875,1,0,12
2011-12-23,2209,0.37333333333333335,0.6862499999999999,0.27424583333333336,1.4166666666666667,1,0,12
2011-12-24,1011,0.3025,0.5425,0.1903041666666667,1.2916666666666667,1,0,12
2011-12-25,754,0.2747826086956522,0.681304347826087,0.1550913043478261,1.0,1,0,12
2011-12-26,1317,0.32173913043478264,0.5069565217391304,0.23946521739130433,1.0,1,0,12
2011-12-27,1162,0.325,0.7625000000000001,0.18845,1.9583333333333333,1,0,12
2011-12-28,2302,0.2991304347826087,0.5039130434782608,0.2939608695652174,1.0,1,0,12
2011-12-29,2423,0.24833333333333332,0.5741666666666667,0.11941249999999999,1.4166666666666667,1,0,12
2011-12-30,2999,0.3116666666666667,0.6366666666666666,0.1343375,1.3333333333333333,1,0,12
2011-12-31,2485,0.41,0.6158333333333333,0.22015416666666665,1.3333333333333333,1,0,12
2012-01-01,2294,0.37000000000000005,0.6925,0.19216666666666668,1.3333333333333333,1,1,1
2012-01-02,1951,0.27304347826086955,0.38130434782608696,0.32966521739130433,1.0869565217391304,1,1,1
2012-01-03,2236,0.15,0.44125,0.36567083333333333,1.0,1,1,1
2012-01-04,2368,0.1075,0.4145833333333333,0.1847,1.5416666666666667,1,1,1
2012-01-05,3272,0.2658333333333333,0.5241666666666667,0.1299875,1.375,1,1,1
2012-01-06,4098,0.33416666666666667,0.5420833333333334,0.16790833333333333,1.125,1,1,1
2012-01-07,4521,0.3933333333333333,0.5316666666666666,0.17475833333333335,1.0833333333333333,1,1,1
2012-01-08,3425,0.33749999999999997,0.465,0.19154166666666664,1.125,1,1,1
2012-01-09,2376,0.22416666666666665,0.7016666666666667,0.0989,2.0416666666666665,1,1,1
2012-01-10,3598,0.30869565217391304,0.6465217391304349,0.18755217391304346,1.391304347826087,1,1,1
2012-01-11,2177,0.27416666666666667,0.8475,0.13122083333333334,2.0416666666666665,1,1,1
2012-01-12,4097,0.3825,0.8029166666666666,0.1809666666666667,1.7916666666666667,1,1,1
2012-01-13,3214,0.27416666666666667,0.5075,0.3781083333333333,1.25,1,1,1
2012-01-14,2493,0.18000000000000002,0.4575,0.18718333333333334,1.0,1,1,1
2012-01-15,2311,0.16666666666666666,0.4191666666666667,0.2512583333333333,1.25,1,1,1
2012-01-16,2298,0.19000000000000003,0.5225,0.23135833333333333,1.2083333333333333,1,1,1
2012-01-17,2935,0.3730434782608696,0.716086956521739,0.3491304347826087,1.9130434782608696,1,1,1
2012-01-18,3376,0.30333333333333334,0.44333333333333336,0.4154291666666667,1.1666666666666667,1,1,1
2012-01-19,3292,0.19000000000000003,0.4975,0.22015833333333334,1.1666666666666667,1,1,1
2012-01-20,3163,0.2175,0.45,0.20274999999999999,1.625,1,1,1
2012-01-21,1301,0.17333333333333334,0.8312499999999999,0.22264166666666665,2.4583333333333335,1,1,1
2012-01-22,1977,0.1625,0.79625,0.1996375,2.25,1,1,1
2012-01-23,2432,0.21833333333333335,0.91125,0.11070833333333334,2.1666666666666665,1,1,1
2012-01-24,4339,0.3425,0.8358333333333333,0.12376666666666668,1.4583333333333333,1,1,1
2012-01-25,4270,0.2941666666666667,0.6437499999999999,0.16107083333333333,1.1666666666666667,1,1,1
2012-01-26,4075,0.34166666666666673,0.7695833333333333,0.07339583333333334,1.9166666666666667,1,1,1
2012-01-27,3456,0.425,0.74125,0.3426666666666667,1.625,1,1,1
2012-01-28,4023,0.31583333333333335,0.5433333333333333,0.21082916666666665,1.0416666666666667,1,1,1
2012-01-29,3243,0.28250000000000003,0.31125,0.24004999999999999,1.0,1,1,1
2012-01-30,3624,0.26916666666666667,0.4008333333333333,0.2157916666666667,1.0416666666666667,1,1,1
2012-01-31,4509,0.38999999999999996,0.4166666666666667,0.26181666666666664,1.0416666666666667,1,1,1
2012-02-01,4579,0.4691666666666667,0.5079166666666667,0.1890666666666667,1.2916666666666667,1,1,2
2012-02-02,3761,0.39916666666666667,0.6729166666666666,0.18718749999999998,1.8333333333333333,1,1,2
2012-02-03,4151,0.31333333333333335,0.5266666666666667,0.17849583333333333,1.0,1,1,2
2012-02-04,2832,0.26416666666666666,0.7795833333333334,0.12189583333333333,1.75,1,1,2
2012-02-05,2947,0.2658333333333333,0.6879166666666667,0.17599583333333335,1.7083333333333333,1,1,2
2012-02-06,3784,0.2826086956521739,0.6221739130434782,0.1538,1.0,1,1,2
2012-02-07,4375,0.3541666666666667,0.49625,0.14737916666666667,1.0833333333333333,1,1,2
2012-02-08,2802,0.25666666666666665,0.7229166666666668,0.13372083333333332,2.0416666666666665,1,1,2
2012-02-09,3830,0.265,0.5620833333333334,0.1940375,1.2083333333333333,1,1,2
2012-02-10,3831,0.2808333333333333,0.54,0.11692916666666668,1.7083333333333333,1,1,2
2012-02-11,2169,0.22416666666666665,0.7312500000000001,0.2897958333333333,2.5,1,1,2
2012-02-12,1529,0.1275,0.46458333333333335,0.4092125,1.2916666666666667,1,1,2
2012-02-13,3422,0.2225,0.41125000000000006,0.16728333333333334,1.0,1,1,2
2012-02-14,3922,0.31916666666666665,0.50875,0.14117916666666666,1.875,1,1,2
2012-02-15,4169,0.34833333333333333,0.53125,0.1816,1.0416666666666667,1,1,2
2012-02-16,3005,0.31666666666666665,0.7529166666666667,0.09142499999999999,2.375,1,1,2
2012-02-17,4154,0.3433333333333333,0.6345833333333334,0.2058458333333333,1.4166666666666667,1,1,2
2012-02-18,4318,0.3466666666666667,0.5345833333333333,0.19092916666666668,1.0416666666666667,1,1,2
2012-02-19,2689,0.27999999999999997,0.5158333333333334,0.2531125,2.0,1,1,2
2012-02-20,3129,0.28,0.5078260869565218,0.2290826086956522,1.2608695652173914,1,1,2
2012-02-21,3777,0.28782608695652173,0.5943478260869565,0.2057173913043478,1.173913043478261,1,1,2
2012-02-22,4773,0.3958333333333333,0.5679166666666666,0.23447083333333332,1.2916666666666667,1,1,2
2012-02-23,5062,0.45416666666666666,0.5545833333333333,0.1909125,1.2083333333333333,1,1,2
2012-02-24,3487,0.4075,0.7374999999999999,0.23756666666666668,1.9583333333333333,1,1,2
2012-02-25,2732,0.29083333333333333,0.3958333333333333,0.4216416666666667,1.1666666666666667,1,1,2
2012-02-26,3389,0.2791666666666667,0.41,0.20522916666666668,1.0,1,1,2
2012-02-27,4322,0.3666666666666667,0.4908333333333333,0.26803333333333335,1.0,1,1,2
2012-02-28,4363,0.3591666666666667,0.3958333333333333,0.19341666666666668,1.0,1,1,2
2012-02-29,1834,0.3443478260869565,0.8047826086956522,0.1791173913043478,2.217391304347826,1,1,2
2012-03-01,4990,0.48583333333333334,0.6154166666666666,0.2269875,1.25,1,1,3
2012-03-02,3194,0.35333333333333333,0.6570833333333334,0.14490416666666667,1.625,1,1,3
2012-03-03,4066,0.4141666666666666,0.62125,0.16107916666666666,1.7916666666666667,1,1,3
2012-03-04,3423,0.32583333333333336,0.4033333333333333,0.3345708333333333,1.3333333333333333,1,1,3
2012-03-05,3333,0.24333333333333332,0.50625,0.2288583333333333,1.4583333333333333,1,1,3
2012-03-06,3956,0.25833333333333336,0.4566666666666667,0.200875,1.0,1,1,3
2012-03-07,4916,0.40416666666666673,0.5133333333333333,0.3457791666666667,1.0,1,1,3
2012-03-08,5382,0.5275,0.5675,0.4415625,1.375,1,1,3
2012-03-09,4569,0.41083333333333333,0.4070833333333333,0.4148,1.6666666666666667,1,1,3
2012-03-10,4118,0.28750000000000003,0.35041666666666665,0.22575,1.0,1,1,3
2012-03-11,4911,0.3617391304347826,0.4769565217391304,0.22258695652173915,1.0,1,1,3
2012-03-12,5298,0.46666666666666673,0.4891666666666667,0.2077125,1.3333333333333333,1,1,3
2012-03-13,5847,0.5650000000000001,0.6175,0.23695,1.4583333333333333,1,1,3
2012-03-14,6312,0.5725,0.5070833333333333,0.1150625,1.0833333333333333,1,1,3
2012-03-15,6192,0.5575,0.5795833333333333,0.14988333333333334,1.2083333333333333,1,1,3
2012-03-16,4378,0.43583333333333335,0.8420833333333334,0.11319166666666668,2.0833333333333335,1,1,3
2012-03-17,7836,0.5141666666666667,0.7558333333333334,0.11070416666666667,1.5,1,1,3
2012-03-18,5892,0.4725,0.81,0.12688333333333332,1.5833333333333333,1,1,3
2012-03-19,6153,0.545,0.7287499999999999,0.16231666666666666,1.125,1,1,3
2012-03-20,6093,0.5608333333333334,0.8079166666666667,0.12127083333333333,1.4583333333333333,1,1,3
2012-03-21,6230,0.5316666666666666,0.82125,0.08955833333333334,1.625,2,1,3
2012-03-22,6871,0.5541666666666667,0.8312499999999999,0.1175625,1.375,2,1,3
2012-03-23,8362,0.6016666666666667,0.6941666666666667,0.1163,1.5833333333333333,2,1,3
2012-03-24,3372,0.5025000000000001,0.8854166666666666,0.19278333333333333,2.25,2,1,3
2012-03-25,4996,0.4375,0.8808333333333334,0.22077500000000003,1.75,2,1,3
2012-03-26,5558,0.4458333333333333,0.4779166666666666,0.38682083333333334,1.0416666666666667,2,1,3
2012-03-27,5102,0.3233333333333333,0.29,0.18719166666666667,1.0,2,1,3
2012-03-28,5698,0.4841666666666667,0.48125,0.2916708333333333,1.1666666666666667,2,1,3
2012-03-29,6133,0.49416666666666664,0.43916666666666665,0.31965,1.0,2,1,3
2012-03-30,5459,0.37000000000000005,0.5808333333333333,0.13806666666666667,1.5,2,1,3
2012-03-31,6235,0.42416666666666664,0.7383333333333333,0.25061666666666665,1.625,2,1,3
2012-04-01,6041,0.42583333333333334,0.67625,0.17226666666666668,1.875,2,1,4
2012-04-02,5936,0.4339130434782609,0.5043478260869565,0.3121391304347826,1.2608695652173914,2,1,4
2012-04-03,6772,0.4666666666666666,0.39666666666666667,0.10013333333333334,1.0,2,1,4
2012-04-04,6436,0.5416666666666666,0.4695833333333333,0.180975,1.4583333333333333,2,1,4
2012-04-05,6457,0.435,0.3741666666666667,0.21952916666666666,1.0416666666666667,2,1,4
2012-04-06,6460,0.4033333333333333,0.3770833333333334,0.3003875,1.0,2,1,4
2012-04-07,6857,0.4375,0.2541666666666667,0.27487083333333334,1.0,2,1,4
2012-04-08,5169,0.5,0.2758333333333333,0.23259583333333333,1.0,2,1,4
2012-04-09,5585,0.4891666666666667,0.3175,0.3581958333333333,1.125,2,1,4
2012-04-10,5918,0.4466666666666667,0.435,0.249375,1.0416666666666667,2,1,4
2012-04-11,4862,0.348695652173913,0.46956521739130436,0.2952739130434782,1.391304347826087,2,1,4
2012-04-12,5409,0.39749999999999996,0.46625,0.2904291666666667,1.0,2,1,4
2012-04-13,6398,0.44250000000000006,0.4083333333333334,0.15547083333333334,1.0833333333333333,2,1,4
2012-04-14,7460,0.49500000000000005,0.5029166666666667,0.19091666666666665,1.4166666666666667,2,1,4
2012-04-15,7132,0.6066666666666667,0.5079166666666667,0.22512916666666669,1.2083333333333333,2,1,4
2012-04-16,6370,0.6641666666666667,0.5616666666666666,0.28482916666666663,1.0416666666666667,2,1,4
2012-04-17,6691,0.6083333333333333,0.39041666666666663,0.27362916666666665,1.0,2,1,4
2012-04-18,4367,0.4633333333333333,0.5691666666666667,0.1679125,2.25,2,1,4
2012-04-19,6565,0.49833333333333335,0.6124999999999999,0.06592916666666666,1.4583333333333333,2,1,4
2012-04-20,7290,0.5266666666666667,0.6945833333333334,0.14987083333333334,1.0,2,1,4
2012-04-21,6624,0.57,0.6829166666666667,0.2835875,1.375,2,1,4
2012-04-22,1027,0.39666666666666667,0.8354166666666667,0.34454583333333333,2.6666666666666665,2,1,4
2012-04-23,3214,0.32166666666666666,0.7666666666666666,0.30349583333333335,2.375,2,1,4
2012-04-24,5633,0.41333333333333333,0.45416666666666666,0.24938333333333332,1.125,2,1,4
2012-04-25,6196,0.4766666666666666,0.42791666666666667,0.11879166666666667,1.0416666666666667,2,1,4
2012-04-26,5026,0.49833333333333335,0.7566666666666667,0.176625,1.9166666666666667,2,1,4
2012-04-27,6233,0.4575,0.4008333333333333,0.3476333333333333,1.0,2,1,4
2012-04-28,4220,0.3766666666666667,0.4895833333333333,0.129975,1.6666666666666667,2,1,4
2012-04-29,6304,0.4583333333333333,0.5870833333333333,0.11690833333333334,1.2916666666666667,2,1,4
2012-04-30,5572,0.46416666666666667,0.57,0.1716375,1.5416666666666667,2,1,4
2012-05-01,5740,0.6133333333333334,0.6595833333333333,0.15609583333333332,1.6666666666666667,2,1,5
2012-05-02,6169,0.5641666666666667,0.7970833333333333,0.1380583333333333,1.4166666666666667,2,1,5
2012-05-03,6421,0.5599999999999999,0.7683333333333334,0.13369583333333332,1.5416666666666667,2,1,5
2012-05-04,6296,0.6275000000000001,0.7354166666666666,0.1629375,1.2916666666666667,2,1,5
2012-05-05,6883,0.6216666666666667,0.7566666666666667,0.15299166666666666,1.5,2,1,5
2012-05-06,6359,0.5625,0.7399999999999999,0.14987916666666667,1.9583333333333333,2,1,5
2012-05-07,6273,0.5375,0.6641666666666667,0.23072083333333335,1.75,2,1,5
2012-05-08,5728,0.5816666666666667,0.6858333333333334,0.2960291666666667,2.1666666666666665,2,1,5
2012-05-09,4717,0.5750000000000001,0.7441666666666666,0.2164125,2.375,2,1,5
2012-05-10,6572,0.5058333333333334,0.5520833333333334,0.31406249999999997,1.1666666666666667,2,1,5
2012-05-11,7030,0.5333333333333333,0.36041666666666666,0.2369375,1.0,2,1,5
2012-05-12,7429,0.5641666666666667,0.48041666666666666,0.12313333333333333,1.2083333333333333,2,1,5
2012-05-13,6118,0.6125,0.57625,0.22511666666666666,1.4166666666666667,2,1,5
2012-05-14,2843,0.5733333333333334,0.7895833333333333,0.21269166666666664,2.2916666666666665,2,1,5
2012-05-15,5115,0.6116666666666667,0.7945833333333333,0.14739166666666667,2.0833333333333335,2,1,5
2012-05-16,7424,0.6366666666666666,0.6979166666666666,0.12251250000000001,1.1666666666666667,2,1,5
2012-05-17,7384,0.5933333333333334,0.52,0.229475,1.0,2,1,5
2012-05-18,7639,0.5641666666666667,0.5233333333333333,0.13681666666666667,1.0,2,1,5
2012-05-19,8294,0.6,0.45625,0.08397500000000001,1.0,2,1,5
2012-05-20,7129,0.6208333333333333,0.5304166666666666,0.2543666666666667,1.125,2,1,5
2012-05-21,4359,0.5983333333333333,0.8112499999999999,0.23320416666666666,2.2916666666666665,2,1,5
2012-05-22,6073,0.615,0.7658333333333333,0.11816666666666666,1.7083333333333333,2,1,5
2012-05-23,5260,0.6216666666666667,0.7745833333333333,0.102,1.7916666666666667,2,1,5
2012-05-24,6770,0.6549999999999999,0.7166666666666667,0.17289583333333333,1.375,2,1,5
2012-05-25,6734,0.68,0.7470833333333333,0.14054999999999998,1.3333333333333333,2,1,5
2012-05-26,6536,0.6925,0.7325,0.19899166666666668,1.25,2,1,5
2012-05-27,6591,0.69,0.6970833333333334,0.21517083333333334,1.2916666666666667,2,1,5
2012-05-28,6043,0.7125,0.67625,0.19652083333333334,1.0416666666666667,2,1,5
2012-05-29,5743,0.7225,0.6845833333333333,0.2954,1.2916666666666667,2,1,5
2012-05-30,6855,0.6566666666666666,0.6699999999999999,0.13432916666666667,1.75,2,1,5
2012-05-31,7338,0.68,0.49291666666666667,0.19527916666666667,1.0,2,1,5
2012-06-01,4127,0.6541666666666667,0.7554166666666666,0.2375625,2.2916666666666665,2,1,6
2012-06-02,8120,0.5833333333333334,0.5491666666666667,0.1865625,1.1666666666666667,2,1,6
2012-06-03,7641,0.6025,0.49333333333333335,0.1840875,1.0,2,1,6
2012-06-04,6998,0.5975,0.4870833333333333,0.2848333333333333,1.125,2,1,6
2012-06-05,7001,0.5408333333333334,0.6133333333333334,0.20957499999999998,1.7083333333333333,2,1,6
2012-06-06,7055,0.5541666666666667,0.61125,0.077125,1.0833333333333333,2,1,6
2012-06-07,7494,0.6024999999999999,0.5670833333333333,0.15735000000000002,1.0,2,1,6
2012-06-08,7736,0.6491666666666667,0.4679166666666667,0.17538333333333334,1.0,2,1,6
2012-06-09,7498,0.7108333333333333,0.4370833333333333,0.14428749999999999,1.0,2,1,6
2012-06-10,6598,0.7266666666666667,0.5383333333333333,0.13372083333333332,1.0,2,1,6
2012-06-11,6664,0.7208333333333333,0.5879166666666666,0.2077125,1.5,2,1,6
2012-06-12,4972,0.6533333333333333,0.8333333333333334,0.21454583333333332,2.2083333333333335,2,1,6
2012-06-13,7421,0.6558333333333334,0.5820833333333333,0.34327916666666664,1.3333333333333333,2,1,6
2012-06-14,7363,0.6483333333333333,0.5695833333333333,0.2537333333333333,1.2916666666666667,2,1,6
2012-06-15,7665,0.6391666666666667,0.5895833333333333,0.17661666666666667,1.0,2,1,6
2012-06-16,7702,0.6316666666666667,0.5041666666666667,0.16666666666666666,1.25,2,1,6
2012-06-17,6978,0.5925,0.59875,0.14490416666666667,1.0,2,1,6
2012-06-18,5099,0.5683333333333334,0.7779166666666666,0.17474583333333335,2.125,2,1,6
2012-06-19,6825,0.6883333333333334,0.69,0.14801666666666666,1.375,2,1,6
2012-06-20,6211,0.7825000000000001,0.5920833333333334,0.1138125,1.1666666666666667,2,1,6
2012-06-21,5905,0.8058333333333333,0.5679166666666666,0.1187875,1.0833333333333333,3,1,6
2012-06-22,5823,0.7775,0.57375,0.18284166666666668,1.4583333333333333,3,1,6
2012-06-23,7458,0.7316666666666666,0.5345833333333333,0.17972083333333333,1.1666666666666667,3,1,6
2012-06-24,6891,0.7433333333333333,0.4791666666666667,0.145525,1.1666666666666667,3,1,6
2012-06-25,6779,0.7158333333333333,0.5041666666666667,0.30038333333333334,1.0416666666666667,3,1,6
2012-06-26,7442,0.6308333333333334,0.37333333333333335,0.3476416666666667,1.0,3,1,6
2012-06-27,7335,0.6974999999999999,0.36000000000000004,0.27177500000000004,1.0,3,1,6
2012-06-28,6879,0.7491666666666666,0.42250000000000004,0.17165,1.0,3,1,6
2012-06-29,5463,0.8341666666666666,0.48875,0.16541666666666668,1.375,3,1,6
2012-06-30,5687,0.765,0.60125,0.16107083333333333,1.2916666666666667,3,1,6
2012-07-01,5531,0.8158333333333333,0.5187499999999999,0.16852916666666665,1.0833333333333333,3,1,7
2012-07-02,6227,0.7816666666666666,0.44708333333333333,0.19526666666666667,1.25,3,1,7
2012-07-03,6660,0.7808333333333333,0.4920833333333334,0.1262375,1.3333333333333333,3,1,7
2012-07-04,7403,0.7891666666666667,0.53875,0.13495,1.0416666666666667,3,1,7
2012-07-05,6241,0.8275,0.4579166666666667,0.19402916666666667,1.125,3,1,7
2012-07-06,6207,0.8283333333333333,0.45083333333333336,0.14614166666666667,1.0416666666666667,3,1,7
2012-07-07,4840,0.8616666666666667,0.4920833333333334,0.16355416666666667,1.0833333333333333,3,1,7
2012-07-08,4672,0.8225000000000001,0.57375,0.12562916666666665,1.2916666666666667,3,1,7
2012-07-09,6569,0.7108333333333333,0.6833333333333332,0.180975,2.0833333333333335,3,1,7
2012-07-10,6290,0.7208333333333333,0.6675,0.1517375,1.5,3,1,7
2012-07-11,7264,0.7166666666666667,0.6333333333333333,0.15173333333333333,1.375,3,1,7
2012-07-12,7446,0.7158333333333333,0.5295833333333333,0.14677500000000002,1.1666666666666667,3,1,7
2012-07-13,7499,0.7316666666666666,0.48583333333333334,0.08084999999999999,1.7916666666666667,3,1,7
2012-07-14,6969,0.7033333333333333,0.6991666666666667,0.14367916666666666,1.6666666666666667,3,1,7
2012-07-15,6031,0.7458333333333332,0.7179166666666666,0.16666666666666666,1.3333333333333333,3,1,7
2012-07-16,6830,0.7633333333333333,0.645,0.1641875,1.2916666666666667,3,1,7
2012-07-17,6786,0.8183333333333334,0.5058333333333334,0.11442916666666668,1.25,3,1,7
2012-07-18,5713,0.7933333333333333,0.5770833333333333,0.13744166666666666,1.1666666666666667,3,1,7
2012-07-19,6591,0.77,0.6004166666666667,0.16542916666666665,1.3333333333333333,3,1,7
2012-07-20,5870,0.6658333333333334,0.8441666666666666,0.20896666666666666,2.25,3,1,7
2012-07-21,4459,0.5958333333333333,0.8654166666666666,0.21330000000000002,2.5416666666666665,3,1,7
2012-07-22,7410,0.6675,0.7625000000000001,0.09392083333333334,1.5,3,1,7
2012-07-23,6966,0.7416666666666667,0.6941666666666667,0.13868333333333335,1.4583333333333333,3,1,7
2012-07-24,7592,0.7508333333333334,0.655,0.2114541666666667,1.1666666666666667,3,1,7
2012-07-25,8173,0.7241666666666666,0.45,0.1648,1.0,3,1,7
2012-07-26,6861,0.7766666666666667,0.5966666666666667,0.28481249999999997,1.0833333333333333,3,1,7
2012-07-27,6904,0.7816666666666666,0.5945833333333334,0.15299166666666666,1.0,3,1,7
2012-07-28,6685,0.7558333333333334,0.6133333333333333,0.15735000000000002,1.0,3,1,7
2012-07-29,6597,0.7216666666666667,0.62375,0.17039583333333333,1.0,3,1,7
2012-07-30,7105,0.7308333333333333,0.6687500000000001,0.15361666666666665,1.25,3,1,7
2012-07-31,7216,0.7133333333333334,0.7041666666666666,0.16542500000000002,1.2083333333333333,3,1,7
2012-08-01,7580,0.7174999999999999,0.6775000000000001,0.14117916666666666,1.2916666666666667,3,1,8
2012-08-02,7261,0.7525,0.6595833333333333,0.12935416666666666,1.0,3,1,8
2012-08-03,7175,0.7658333333333333,0.6425,0.2157916666666667,1.5,3,1,8
2012-08-04,6824,0.7933333333333333,0.6133333333333334,0.25745833333333334,1.0,3,1,8
2012-08-05,5464,0.7691666666666667,0.6525,0.2904208333333333,1.125,3,1,8
2012-08-06,7013,0.7525,0.6541666666666667,0.12935416666666666,1.5,3,1,8
2012-08-07,7273,0.7358333333333333,0.70375,0.11690833333333334,1.6666666666666667,3,1,8
2012-08-08,7534,0.75,0.6729166666666666,0.1107,1.5833333333333333,3,1,8
2012-08-09,7286,0.7558333333333334,0.6204166666666667,0.1561,1.25,3,1,8
2012-08-10,5786,0.7158333333333333,0.7158333333333333,0.2388125,1.6666666666666667,3,1,8
2012-08-11,6299,0.6925,0.7329166666666667,0.20647916666666666,1.625,3,1,8
2012-08-12,6544,0.7008333333333333,0.5304166666666666,0.12251250000000001,1.0416666666666667,3,1,8
2012-08-13,6883,0.7208333333333333,0.5454166666666667,0.1362125,1.125,3,1,8
2012-08-14,6784,0.7266666666666667,0.6866666666666666,0.16915833333333333,1.4583333333333333,3,1,8
2012-08-15,7347,0.7066666666666667,0.6195833333333333,0.16977083333333334,1.2916666666666667,3,1,8
2012-08-16,7605,0.7191666666666667,0.5191666666666667,0.14179583333333332,1.0,3,1,8
