dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,year,month,day,day_of_year,season_name,weather_name,weekday_name,temp_hum_interaction,temp_windspeed_interaction,is_rush_hour,is_night,weather_comfort,season_hour
2011-02-08,1,0,2,3,0,2,1,3,0.28,0.2727,0.93,0.1642,1,2011,2,8,39,Spring,Light_Rain,Tuesday,0.2604,0.04597600000000001,0,1,0.016381679999999992,3
2011-02-08,1,0,2,4,0,2,1,1,0.26,0.2576,0.93,0.1642,3,2011,2,8,39,Spring,Clear,Tuesday,0.24180000000000001,0.04269200000000001,0,1,0.015211559999999989,4
2011-02-08,1,0,2,5,0,2,1,1,0.26,0.2273,0.81,0.3284,2,2011,2,8,39,Spring,Clear,Tuesday,0.2106,0.08538400000000002,0,1,0.03317703999999999,5
2011-02-08,1,0,2,6,0,2,1,1,0.26,0.2273,0.7,0.3284,39,2011,2,8,39,Spring,Clear,Tuesday,0.182,0.08538400000000002,0,0,0.05238480000000001,6
2011-02-08,1,0,2,7,0,2,1,1,0.24,0.197,0.65,0.4179,100,2011,2,8,39,Spring,Clear,Tuesday,0.156,0.100296,1,0,0.0488964,7
2011-02-08,1,0,2,8,0,2,1,1,0.24,0.197,0.56,0.4925,243,2011,2,8,39,Spring,Clear,Tuesday,0.13440000000000002,0.1182,1,0,0.053592,8
2011-02-08,1,0,2,9,0,2,1,1,0.24,0.197,0.52,0.4925,135,2011,2,8,39,Spring,Clear,Tuesday,0.1248,0.1182,1,0,0.05846400000000001,9
2011-02-08,1,0,2,10,0,2,1,1,0.22,0.1818,0.47,0.5522,48,2011,2,8,39,Spring,Clear,Tuesday,0.10339999999999999,0.12148400000000001,0,0,0.05221348,10
2011-02-08,1,0,2,11,0,2,1,1,0.22,0.1818,0.47,0.4627,50,2011,2,8,39,Spring,Clear,Tuesday,0.10339999999999999,0.101794,0,0,0.06264918,11
2011-02-08,1,0,2,12,0,2,1,1,0.24,0.197,0.38,0.4925,65,2011,2,8,39,Spring,Clear,Tuesday,0.0912,0.1182,0,0,0.075516,12
2011-02-08,1,0,2,13,0,2,1,2,0.24,0.197,0.32,0.4478,50,2011,2,8,39,Spring,Mist,Tuesday,0.0768,0.10747199999999998,0,0,0.09011904,13
2011-02-08,1,0,2,14,0,2,1,1,0.22,0.197,0.37,0.4179,64,2011,2,8,39,Spring,Clear,Tuesday,0.0814,0.091938,0,0,0.08067906000000001,14
2011-02-08,1,0,2,15,0,2,1,1,0.22,0.197,0.35,0.3881,51,2011,2,8,39,Spring,Clear,Tuesday,0.077,0.085382,0,0,0.08750170000000002,15
2011-02-08,1,0,2,16,0,2,1,1,0.22,0.1818,0.35,0.5224,83,2011,2,8,39,Spring,Clear,Tuesday,0.077,0.11492799999999999,0,0,0.0682968,16
2011-02-08,1,0,2,17,0,2,1,1,0.22,0.1818,0.32,0.5821,176,2011,2,8,39,Spring,Clear,Tuesday,0.0704,0.12806199999999998,1,0,0.06251784,17
2011-02-08,1,0,2,18,0,2,1,1,0.2,0.1818,0.32,0.3881,152,2011,2,8,39,Spring,Clear,Tuesday,0.064,0.07762000000000001,1,0,0.08321839999999998,18
2011-02-08,1,0,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,101,2011,2,8,39,Spring,Clear,Tuesday,0.064,0.074032,1,0,0.0515808,19
2011-02-08,1,0,2,20,0,2,1,1,0.16,0.1364,0.4,0.3284,56,2011,2,8,39,Spring,Clear,Tuesday,0.064,0.05254400000000001,0,0,0.06447359999999999,20
2011-02-08,1,0,2,21,0,2,1,1,0.14,0.1061,0.33,0.4627,54,2011,2,8,39,Spring,Clear,Tuesday,0.046200000000000005,0.064778,0,0,0.05039874,21
2011-02-08,1,0,2,22,0,2,1,1,0.12,0.1061,0.33,0.3582,29,2011,2,8,39,Spring,Clear,Tuesday,0.0396,0.042984,0,1,0.05160071999999998,22
2011-02-08,1,0,2,23,0,2,1,1,0.12,0.1061,0.33,0.3284,12,2011,2,8,39,Spring,Clear,Tuesday,0.0396,0.039408,0,1,0.05399663999999999,23
2011-02-09,1,0,2,0,0,3,1,1,0.1,0.0758,0.36,0.3582,17,2011,2,9,40,Spring,Clear,Wednesday,0.036,0.035820000000000005,0,1,0.0410752,0
2011-02-09,1,0,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,7,2011,2,9,40,Spring,Clear,Wednesday,0.036,0.02239,0,1,0.0496704,1
2011-02-09,1,0,2,2,0,3,1,1,0.08,0.0758,0.38,0.2836,3,2011,2,9,40,Spring,Clear,Wednesday,0.0304,0.022688000000000003,0,1,0.03553343999999999,2
2011-02-09,1,0,2,3,0,3,1,1,0.06,0.0758,0.45,0.1343,2,2011,2,9,40,Spring,Clear,Wednesday,0.027,0.008058,0,1,0.028568100000000003,3
2011-02-09,1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,7,2011,2,9,40,Spring,Clear,Wednesday,0.027,0.0062699999999999995,0,1,0.0295515,5
2011-02-09,1,0,2,6,0,3,1,1,0.06,0.1515,0.45,0.0,43,2011,2,9,40,Spring,Clear,Wednesday,0.027,0.0,0,0,0.033,6
2011-02-09,1,0,2,7,0,3,1,1,0.06,0.1061,0.49,0.1045,99,2011,2,9,40,Spring,Clear,Wednesday,0.0294,0.0062699999999999995,1,0,0.027402299999999997,7
2011-02-09,1,0,2,8,0,3,1,1,0.1,0.1364,0.42,0.0,199,2011,2,9,40,Spring,Clear,Wednesday,0.042,0.0,1,0,0.05800000000000001,8
2011-02-09,1,0,2,9,0,3,1,1,0.12,0.1364,0.39,0.1642,123,2011,2,9,40,Spring,Clear,Wednesday,0.0468,0.019704,1,0,0.06118056,9
2011-02-09,1,0,2,10,0,3,1,1,0.14,0.1818,0.36,0.0,59,2011,2,9,40,Spring,Clear,Wednesday,0.0504,0.0,0,0,0.08960000000000001,10
2011-02-09,1,0,2,11,0,3,1,2,0.14,0.1515,0.43,0.1642,41,2011,2,9,40,Spring,Mist,Wednesday,0.060200000000000004,0.022988000000000005,0,0,0.06669684000000001,11
2011-02-09,1,0,2,12,0,3,1,2,0.18,0.1818,0.4,0.2239,61,2011,2,9,40,Spring,Mist,Wednesday,0.072,0.040302,0,0,0.0838188,12
2011-02-09,1,0,2,13,0,3,1,1,0.18,0.1667,0.4,0.2537,69,2011,2,9,40,Spring,Clear,Wednesday,0.072,0.045666,0,0,0.08060039999999999,13
2011-02-09,1,0,2,14,0,3,1,1,0.2,0.1818,0.34,0.2985,58,2011,2,9,40,Spring,Clear,Wednesday,0.068,0.0597,0,0,0.09259799999999999,14
2011-02-09,1,0,2,15,0,3,1,2,0.2,0.1818,0.34,0.2836,64,2011,2,9,40,Spring,Mist,Wednesday,0.068,0.056720000000000007,0,0,0.09456479999999998,15
2011-02-09,1,0,2,16,0,3,1,2,0.2,0.197,0.37,0.2537,79,2011,2,9,40,Spring,Mist,Wednesday,0.074,0.05074,0,0,0.0940338,16
2011-02-09,1,0,2,17,0,3,1,2,0.2,0.197,0.34,0.2537,166,2011,2,9,40,Spring,Mist,Wednesday,0.068,0.05074,1,0,0.09851159999999998,17
2011-02-09,1,0,2,18,0,3,1,2,0.18,0.1667,0.47,0.2985,170,2011,2,9,40,Spring,Mist,Wednesday,0.0846,0.05372999999999999,1,0,0.0669231,18
2011-02-09,1,0,2,19,0,3,1,3,0.14,0.1212,0.86,0.2537,88,2011,2,9,40,Spring,Light_Rain,Wednesday,0.12040000000000001,0.035518,1,0,0.014627480000000002,19
2011-02-09,1,0,2,20,0,3,1,3,0.14,0.1515,0.86,0.1642,84,2011,2,9,40,Spring,Light_Rain,Wednesday,0.12040000000000001,0.022988000000000005,0,0,0.016381680000000003,20
2011-02-09,1,0,2,21,0,3,1,2,0.14,0.1515,0.86,0.1642,83,2011,2,9,40,Spring,Mist,Wednesday,0.12040000000000001,0.022988000000000005,0,0,0.016381680000000003,21
2011-02-09,1,0,2,22,0,3,1,3,0.16,0.1667,0.8,0.1642,46,2011,2,9,40,Spring,Light_Rain,Wednesday,0.128,0.026272000000000004,0,1,0.026745599999999994,22
2011-02-09,1,0,2,23,0,3,1,3,0.16,0.1515,0.8,0.194,37,2011,2,9,40,Spring,Light_Rain,Wednesday,0.128,0.03104,0,1,0.025791999999999995,23
2011-02-10,1,0,2,0,0,4,1,3,0.14,0.1364,0.86,0.194,16,2011,2,10,41,Spring,Light_Rain,Thursday,0.12040000000000001,0.027160000000000004,0,1,0.015797600000000002,0
2011-02-10,1,0,2,1,0,4,1,3,0.14,0.1515,0.8,0.1343,7,2011,2,10,41,Spring,Light_Rain,Thursday,0.11200000000000002,0.018802000000000003,0,1,0.024239599999999997,1
2011-02-10,1,0,2,2,0,4,1,3,0.14,0.1515,0.8,0.1343,3,2011,2,10,41,Spring,Light_Rain,Thursday,0.11200000000000002,0.018802000000000003,0,1,0.024239599999999997,2
2011-02-10,1,0,2,4,0,4,1,2,0.14,0.1364,0.59,0.2239,1,2011,2,10,41,Spring,Mist,Thursday,0.0826,0.031346,0,1,0.04454814000000001,4
2011-02-10,1,0,2,5,0,4,1,2,0.12,0.1212,0.5,0.2239,6,2011,2,10,41,Spring,Mist,Thursday,0.06,0.026867999999999996,0,1,0.046565999999999996,5
2011-02-10,1,0,2,6,0,4,1,2,0.12,0.1212,0.54,0.2836,26,2011,2,10,41,Spring,Mist,Thursday,0.0648,0.034032,0,0,0.03954527999999999,6
2011-02-10,1,0,2,7,0,4,1,1,0.1,0.0758,0.5,0.4179,99,2011,2,10,41,Spring,Clear,Thursday,0.05,0.04179,1,0,0.029105000000000006,7
2011-02-10,1,0,2,8,0,4,1,1,0.1,0.0758,0.49,0.3284,178,2011,2,10,41,Spring,Clear,Thursday,0.049,0.03284,1,0,0.0342516,8
2011-02-10,1,0,2,9,0,4,1,1,0.12,0.1061,0.42,0.3582,122,2011,2,10,41,Spring,Clear,Thursday,0.05039999999999999,0.042984,1,0,0.04466928,9
2011-02-10,1,0,2,10,0,4,1,1,0.12,0.1061,0.42,0.2985,35,2011,2,10,41,Spring,Clear,Thursday,0.05039999999999999,0.03582,0,0,0.048824400000000004,10
2011-02-10,1,0,2,11,0,4,1,1,0.14,0.1212,0.39,0.3582,45,2011,2,10,41,Spring,Clear,Thursday,0.05460000000000001,0.050148000000000005,0,0,0.05480972,11
2011-02-10,1,0,2,12,0,4,1,1,0.16,0.1364,0.34,0.3881,69,2011,2,10,41,Spring,Clear,Thursday,0.054400000000000004,0.062096,0,0,0.06461663999999999,12
2011-02-10,1,0,2,13,0,4,1,1,0.18,0.1667,0.29,0.2985,62,2011,2,10,41,Spring,Clear,Thursday,0.052199999999999996,0.05372999999999999,0,0,0.0896517,13
2011-02-10,1,0,2,14,0,4,1,1,0.2,0.1818,0.27,0.2836,48,2011,2,10,41,Spring,Clear,Thursday,0.054000000000000006,0.056720000000000007,0,0,0.10459439999999998,14
2011-02-10,1,0,2,15,0,4,1,1,0.2,0.197,0.25,0.2537,50,2011,2,10,41,Spring,Clear,Thursday,0.05,0.05074,0,0,0.11194500000000002,15
2011-02-10,1,0,2,16,0,4,1,1,0.2,0.1818,0.27,0.2985,80,2011,2,10,41,Spring,Clear,Thursday,0.054000000000000006,0.0597,0,0,0.102419,16
2011-02-10,1,0,2,17,0,4,1,1,0.18,0.1818,0.26,0.194,165,2011,2,10,41,Spring,Clear,Thursday,0.0468,0.03492,1,0,0.10735919999999999,17
2011-02-10,1,0,2,18,0,4,1,1,0.16,0.1818,0.28,0.1343,160,2011,2,10,41,Spring,Clear,Thursday,0.044800000000000006,0.021488,1,0,0.09972864,18
2011-02-10,1,0,2,19,0,4,1,1,0.14,0.1667,0.28,0.1045,112,2011,2,10,41,Spring,Clear,Thursday,0.039200000000000006,0.01463,1,0,0.0902664,19
2011-02-10,1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,97,2011,2,10,41,Spring,Clear,Thursday,0.0434,0.012544000000000001,0,0,0.08794464,20
2011-02-10,1,0,2,21,0,4,1,1,0.14,0.2121,0.39,0.0,72,2011,2,10,41,Spring,Clear,Thursday,0.05460000000000001,0.0,0,0,0.0854,21
2011-02-10,1,0,2,22,0,4,1,1,0.12,0.197,0.39,0.0,51,2011,2,10,41,Spring,Clear,Thursday,0.0468,0.0,0,1,0.0732,22
2011-02-10,1,0,2,23,0,4,1,1,0.12,0.1515,0.42,0.1045,34,2011,2,10,41,Spring,Clear,Thursday,0.05039999999999999,0.012539999999999999,0,1,0.06232680000000001,23
2011-02-11,1,0,2,0,0,5,1,1,0.1,0.1364,0.49,0.1045,14,2011,2,11,42,Spring,Clear,Friday,0.049,0.010450000000000001,0,1,0.0456705,0
2011-02-11,1,0,2,1,0,5,1,1,0.1,0.1364,0.54,0.0896,7,2011,2,11,42,Spring,Clear,Friday,0.054000000000000006,0.008960000000000001,0,1,0.041878399999999996,1
2011-02-11,1,0,2,2,0,5,1,1,0.1,0.1364,0.54,0.0896,3,2011,2,11,42,Spring,Clear,Friday,0.054000000000000006,0.008960000000000001,0,1,0.041878399999999996,2
2011-02-11,1,0,2,5,0,5,1,1,0.08,0.1212,0.63,0.0896,4,2011,2,11,42,Spring,Clear,Friday,0.0504,0.007168,0,1,0.02694784,5
2011-02-11,1,0,2,6,0,5,1,1,0.1,0.1818,0.68,0.0,24,2011,2,11,42,Spring,Clear,Friday,0.068,0.0,0,0,0.031999999999999994,6
2011-02-11,1,0,2,7,0,5,1,1,0.08,0.1667,0.73,0.0,74,2011,2,11,42,Spring,Clear,Friday,0.0584,0.0,1,0,0.0216,7
2011-02-11,1,0,2,8,0,5,1,1,0.1,0.1212,0.74,0.1642,216,2011,2,11,42,Spring,Clear,Friday,0.074,0.01642,1,0,0.0217308,8
2011-02-11,1,0,2,9,0,5,1,1,0.12,0.1212,0.74,0.2239,140,2011,2,11,42,Spring,Clear,Friday,0.08879999999999999,0.026867999999999996,1,0,0.02421432,9
2011-02-11,1,0,2,10,0,5,1,1,0.14,0.1364,0.69,0.194,44,2011,2,11,42,Spring,Clear,Friday,0.0966,0.027160000000000004,0,0,0.034980400000000016,10
2011-02-11,1,0,2,11,0,5,1,1,0.22,0.2273,0.47,0.1343,64,2011,2,11,42,Spring,Clear,Friday,0.10339999999999999,0.029546,0,0,0.10094062000000001,11
2011-02-11,1,0,2,12,0,5,1,1,0.22,0.2273,0.47,0.1343,71,2011,2,11,42,Spring,Clear,Friday,0.10339999999999999,0.029546,0,0,0.10094062000000001,12
2011-02-11,1,0,2,13,0,5,1,1,0.24,0.2273,0.35,0.194,110,2011,2,11,42,Spring,Clear,Friday,0.08399999999999999,0.04656,0,0,0.12573600000000001,13
2011-02-11,1,0,2,14,0,5,1,1,0.3,0.2879,0.26,0.2537,84,2011,2,11,42,Spring,Clear,Friday,0.078,0.07611,0,0,0.16567859999999998,14
2011-02-11,1,0,2,15,0,5,1,1,0.32,0.3182,0.21,0.1642,74,2011,2,11,42,Spring,Clear,Friday,0.0672,0.05254400000000001,0,0,0.21129024000000002,15
2011-02-11,1,0,2,16,0,5,1,1,0.3,0.2879,0.28,0.194,125,2011,2,11,42,Spring,Clear,Friday,0.084,0.0582,0,0,0.174096,16
2011-02-11,1,0,2,17,0,5,1,1,0.3,0.3333,0.24,0.0,211,2011,2,11,42,Spring,Clear,Friday,0.072,0.0,1,0,0.22799999999999998,17
2011-02-11,1,0,2,18,0,5,1,1,0.28,0.3182,0.28,0.0,174,2011,2,11,42,Spring,Clear,Friday,0.07840000000000001,0.0,1,0,0.2016,18
2011-02-11,1,0,2,19,0,5,1,1,0.26,0.303,0.33,0.0,101,2011,2,11,42,Spring,Clear,Friday,0.0858,0.0,1,0,0.1742,19
2011-02-11,1,0,2,20,0,5,1,1,0.22,0.2273,0.55,0.1343,63,2011,2,11,42,Spring,Clear,Friday,0.12100000000000001,0.029546,0,0,0.0857043,20
2011-02-11,1,0,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,47,2011,2,11,42,Spring,Clear,Friday,0.118,0.026860000000000002,0,0,0.07098740000000002,21
2011-02-11,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,43,2011,2,11,42,Spring,Clear,Friday,0.128,0.017920000000000002,0,1,0.06554879999999999,22
2011-02-11,1,0,2,23,0,5,1,1,0.18,0.2424,0.69,0.0,53,2011,2,11,42,Spring,Clear,Friday,0.12419999999999999,0.0,0,1,0.05580000000000001,23
2011-02-12,1,0,2,0,0,6,0,1,0.16,0.197,0.69,0.0896,30,2011,2,12,43,Spring,Clear,Saturday,0.1104,0.014336,0,1,0.04515584000000001,0
2011-02-12,1,0,2,1,0,6,0,1,0.14,0.2121,0.86,0.0,24,2011,2,12,43,Spring,Clear,Saturday,0.12040000000000001,0.0,0,1,0.019600000000000003,1
2011-02-12,1,0,2,2,0,6,0,1,0.14,0.2121,0.8,0.0,15,2011,2,12,43,Spring,Clear,Saturday,0.11200000000000002,0.0,0,1,0.027999999999999997,2
2011-02-12,1,0,2,3,0,6,0,1,0.12,0.197,0.8,0.0,10,2011,2,12,43,Spring,Clear,Saturday,0.096,0.0,0,1,0.023999999999999994,3
2011-02-12,1,0,2,4,0,6,0,1,0.12,0.1667,0.74,0.0896,4,2011,2,12,43,Spring,Clear,Saturday,0.08879999999999999,0.010752,0,1,0.02840448,4
2011-02-12,1,0,2,5,0,6,0,1,0.12,0.1667,0.74,0.0896,1,2011,2,12,43,Spring,Clear,Saturday,0.08879999999999999,0.010752,0,1,0.02840448,5
2011-02-12,1,0,2,6,0,6,0,1,0.12,0.1364,0.93,0.194,2,2011,2,12,43,Spring,Clear,Saturday,0.1116,0.02328,0,0,0.006770399999999996,6
2011-02-12,1,0,2,7,0,6,0,1,0.12,0.1515,0.8,0.1045,11,2011,2,12,43,Spring,Clear,Saturday,0.096,0.012539999999999999,1,0,0.021491999999999994,7
2011-02-12,1,0,2,8,0,6,0,1,0.14,0.1515,0.86,0.1343,30,2011,2,12,43,Spring,Clear,Saturday,0.12040000000000001,0.018802000000000003,1,0,0.016967720000000002,8
2011-02-12,1,0,2,9,0,6,0,1,0.16,0.1818,0.64,0.1343,43,2011,2,12,43,Spring,Clear,Saturday,0.1024,0.021488,1,0,0.04986432,9
2011-02-12,1,0,2,10,0,6,0,1,0.22,0.2121,0.41,0.2537,84,2011,2,12,43,Spring,Clear,Saturday,0.09019999999999999,0.055813999999999996,0,0,0.09686974000000001,10
2011-02-12,1,0,2,11,0,6,0,1,0.3,0.2727,0.28,0.3284,114,2011,2,12,43,Spring,Clear,Saturday,0.084,0.09852000000000001,0,0,0.1450656,11
2011-02-12,1,0,2,12,0,6,0,1,0.3,0.2727,0.39,0.4627,120,2011,2,12,43,Spring,Clear,Saturday,0.11699999999999999,0.13881,0,0,0.0983259,12
2011-02-12,1,0,2,13,0,6,0,1,0.3,0.2727,0.39,0.4179,135,2011,2,12,43,Spring,Clear,Saturday,0.11699999999999999,0.12536999999999998,0,0,0.1065243,13
2011-02-12,1,0,2,14,0,6,0,1,0.34,0.3182,0.31,0.2836,120,2011,2,12,43,Spring,Clear,Saturday,0.10540000000000001,0.09642400000000001,0,0,0.16806743999999998,14
2011-02-12,1,0,2,15,0,6,0,1,0.34,0.303,0.29,0.4179,174,2011,2,12,43,Spring,Clear,Saturday,0.09860000000000001,0.14208600000000002,0,0,0.14051894,15
2011-02-12,1,0,2,16,0,6,0,1,0.34,0.303,0.29,0.4179,145,2011,2,12,43,Spring,Clear,Saturday,0.09860000000000001,0.14208600000000002,0,0,0.14051894,16
2011-02-12,1,0,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224,137,2011,2,12,43,Spring,Clear,Saturday,0.0992,0.16716799999999998,1,0,0.10545408,17
2011-02-12,1,0,2,18,0,6,0,1,0.28,0.2576,0.38,0.3284,64,2011,2,12,43,Spring,Clear,Saturday,0.10640000000000001,0.09195200000000002,1,0,0.11658976,18
2011-02-12,1,0,2,19,0,6,0,1,0.28,0.2727,0.38,0.1642,41,2011,2,12,43,Spring,Clear,Saturday,0.10640000000000001,0.04597600000000001,1,0,0.14509488,19
2011-02-12,1,0,2,20,0,6,0,1,0.26,0.2576,0.41,0.2239,40,2011,2,12,43,Spring,Clear,Saturday,0.1066,0.058214,0,0,0.11905374000000003,20
2011-02-12,1,0,2,21,0,6,0,1,0.26,0.303,0.41,0.0,51,2011,2,12,43,Spring,Clear,Saturday,0.1066,0.0,0,0,0.15340000000000004,21
2011-02-12,1,0,2,22,0,6,0,1,0.24,0.2576,0.44,0.0896,45,2011,2,12,43,Spring,Clear,Saturday,0.1056,0.021504,0,1,0.12235776000000001,22
2011-02-12,1,0,2,23,0,6,0,1,0.22,0.2273,0.51,0.1343,32,2011,2,12,43,Spring,Clear,Saturday,0.11220000000000001,0.029546,0,1,0.09332246,23
2011-02-13,1,0,2,0,0,0,0,1,0.2,0.2273,0.64,0.1045,39,2011,2,13,44,Spring,Clear,Sunday,0.128,0.020900000000000002,0,1,0.06447599999999999,0
2011-02-13,1,0,2,1,0,0,0,1,0.2,0.2273,0.59,0.0896,24,2011,2,13,44,Spring,Clear,Sunday,0.118,0.017920000000000002,0,1,0.07465280000000002,1
2011-02-13,1,0,2,2,0,0,0,2,0.2,0.2273,0.75,0.0896,20,2011,2,13,44,Spring,Mist,Sunday,0.15000000000000002,0.017920000000000002,0,1,0.045520000000000005,2
2011-02-13,1,0,2,3,0,0,0,2,0.2,0.2273,0.69,0.1045,12,2011,2,13,44,Spring,Mist,Sunday,0.13799999999999998,0.020900000000000002,0,1,0.05552100000000001,3
2011-02-13,1,0,2,4,0,0,0,2,0.2,0.2121,0.69,0.1642,2,2011,2,13,44,Spring,Mist,Sunday,0.13799999999999998,0.03284,0,1,0.05181960000000001,4
2011-02-13,1,0,2,6,0,0,0,2,0.2,0.2121,0.69,0.1343,5,2011,2,13,44,Spring,Mist,Sunday,0.13799999999999998,0.026860000000000002,0,0,0.05367340000000001,6
2011-02-13,1,0,2,7,0,0,0,2,0.22,0.2727,0.55,0.0,3,2011,2,13,44,Spring,Mist,Sunday,0.12100000000000001,0.0,1,0,0.09899999999999999,7
2011-02-13,1,0,2,8,0,0,0,2,0.22,0.2273,0.64,0.194,12,2011,2,13,44,Spring,Mist,Sunday,0.1408,0.04268,1,0,0.0638352,8
2011-02-13,1,0,2,9,0,0,0,2,0.24,0.2273,0.6,0.2239,47,2011,2,13,44,Spring,Mist,Sunday,0.144,0.05373599999999999,1,0,0.0745056,9
2011-02-13,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,105,2011,2,13,44,Spring,Clear,Sunday,0.135,0.09852000000000001,0,0,0.110814,10
2011-02-13,1,0,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,112,2011,2,13,44,Spring,Clear,Sunday,0.12480000000000001,0.143296,0,0,0.10778944000000001,11
2011-02-13,1,0,2,12,0,0,0,1,0.36,0.3182,0.32,0.4627,152,2011,2,13,44,Spring,Clear,Sunday,0.1152,0.166572,0,0,0.13153104,12
2011-02-13,1,0,2,13,0,0,0,1,0.38,0.3939,0.29,0.3582,154,2011,2,13,44,Spring,Clear,Sunday,0.11019999999999999,0.13611600000000001,0,0,0.17315763999999997,13
2011-02-13,1,0,2,14,0,0,0,2,0.4,0.4091,0.3,0.4179,161,2011,2,13,44,Spring,Mist,Sunday,0.12,0.16716,0,0,0.162988,14
2011-02-13,1,0,2,15,0,0,0,2,0.4,0.4091,0.3,0.2985,162,2011,2,13,44,Spring,Mist,Sunday,0.12,0.1194,0,0,0.19641999999999998,15
2011-02-13,1,0,2,16,0,0,0,2,0.42,0.4242,0.28,0.3284,134,2011,2,13,44,Spring,Mist,Sunday,0.11760000000000001,0.137928,0,0,0.20309184,16
2011-02-13,1,0,2,17,0,0,0,1,0.42,0.4242,0.28,0.3284,125,2011,2,13,44,Spring,Clear,Sunday,0.11760000000000001,0.137928,1,0,0.20309184,17
2011-02-13,1,0,2,18,0,0,0,1,0.4,0.4091,0.32,0.2985,95,2011,2,13,44,Spring,Clear,Sunday,0.128,0.1194,1,0,0.19080799999999998,18
2011-02-13,1,0,2,19,0,0,0,1,0.4,0.4091,0.35,0.2836,61,2011,2,13,44,Spring,Clear,Sunday,0.13999999999999999,0.11344000000000001,1,0,0.18626399999999999,19
2011-02-13,1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,47,2011,2,13,44,Spring,Clear,Sunday,0.13999999999999999,0.13136,0,0,0.174616,20
2011-02-13,1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,51,2011,2,13,44,Spring,Clear,Sunday,0.13999999999999999,0.14328000000000002,0,0,0.166868,21
2011-02-13,1,0,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,36,2011,2,13,44,Spring,Clear,Sunday,0.13999999999999999,0.1194,0,1,0.18239,22
2011-02-13,1,0,2,23,0,0,0,1,0.4,0.4091,0.35,0.3582,30,2011,2,13,44,Spring,Clear,Sunday,0.13999999999999999,0.14328000000000002,0,1,0.166868,23
2011-02-14,1,0,2,0,0,1,1,1,0.38,0.3939,0.37,0.3582,11,2011,2,14,45,Spring,Clear,Monday,0.1406,0.13611600000000001,0,1,0.15364692,0
2011-02-14,1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,7,2011,2,14,45,Spring,Clear,Monday,0.1406,0.13611600000000001,0,1,0.15364692,1
2011-02-14,1,0,2,2,0,1,1,1,0.36,0.3333,0.4,0.2985,2,2011,2,14,45,Spring,Clear,Monday,0.144,0.10745999999999999,0,1,0.151524,2
2011-02-14,1,0,2,3,0,1,1,1,0.34,0.3182,0.46,0.2239,2,2011,2,14,45,Spring,Clear,Monday,0.1564,0.076126,0,1,0.14249196,3
2011-02-14,1,0,2,4,0,1,1,1,0.32,0.303,0.53,0.2836,2,2011,2,14,45,Spring,Clear,Monday,0.1696,0.09075200000000001,0,1,0.10774655999999999,4
2011-02-14,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,3,2011,2,14,45,Spring,Clear,Monday,0.1696,0.09075200000000001,0,1,0.10774655999999999,5
2011-02-14,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,26,2011,2,14,45,Spring,Clear,Monday,0.1564,0.10149,0,0,0.1287954,6
2011-02-14,1,0,2,7,0,1,1,1,0.34,0.303,0.46,0.2985,98,2011,2,14,45,Spring,Clear,Monday,0.1564,0.10149,1,0,0.1287954,7
2011-02-14,1,0,2,8,0,1,1,1,0.38,0.3939,0.4,0.4627,256,2011,2,14,45,Spring,Clear,Monday,0.15200000000000002,0.175826,1,0,0.12250439999999999,8
2011-02-14,1,0,2,9,0,1,1,1,0.4,0.4091,0.37,0.3881,130,2011,2,14,45,Spring,Clear,Monday,0.148,0.15524000000000002,1,0,0.1541988,9
2011-02-14,1,0,2,10,0,1,1,1,0.44,0.4394,0.33,0.2239,55,2011,2,14,45,Spring,Clear,Monday,0.1452,0.09851599999999999,0,0,0.22879427999999996,10
2011-02-14,1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,53,2011,2,14,45,Spring,Clear,Monday,0.11960000000000001,0.13192399999999999,0,0,0.29881852000000003,11
2011-02-14,1,0,2,12,0,1,1,1,0.56,0.5303,0.22,0.4478,126,2011,2,14,45,Spring,Clear,Monday,0.12320000000000002,0.250768,0,0,0.24120096000000005,12
2011-02-14,1,0,2,13,0,1,1,1,0.58,0.5455,0.19,0.3881,120,2011,2,14,45,Spring,Clear,Monday,0.11019999999999999,0.225098,0,0,0.28747062,13
2011-02-14,1,0,2,14,0,1,1,1,0.6,0.5909,0.15,0.4925,90,2011,2,14,45,Spring,Clear,Monday,0.09,0.2955,0,0,0.258825,14
